id,name,popularity,duration_ms,artists,id_artists,release_date,mood,url
68RI4I6SKm57SxjG06OYvN,The Wisp Sings,71,313253,['Winter Aid'],['15S89CUJtshT2P7WIa2M5l'],11-11-2013,Sad,https://open.spotify.com/track/7nDXmx3FuyeX7FI7PFl2iX
2xjxGXr3eASzCvo9MUHk0w,Borracho de Amor,71,204200,['Edwin Luna y La Trakalosa de Monterrey'],['4LFOoXhMhnq9U8VsZkSwxl'],14-05-2013,Sad,https://open.spotify.com/track/25Ejjmf1GqZRjAIXYgML9R
2wBCrtJS3E3TimRZ5MElTI,The Worst,71,254493,['Jhené Aiko'],['5ZS223C6JyBfXasXxrRqOk'],01-01-2013,Sad,https://open.spotify.com/track/2wBCrtJS3E3TimRZ5MElTI
5SDcksP8En1l6RtTY1wzHc,Oceans (Where Feet May Fail),71,536000,['Hillsong UNITED'],['74cb3MG0x0BOnYNW1uXYnM'],23-02-2013,Sad,https://open.spotify.com/track/5SDcksP8En1l6RtTY1wzHc
2Iyfw8YfKruAagJwGc4G07,It's Ok,71,191352,['Tom Rosenthal'],['1AgxgADPuRIW1wyaA4OKcB'],01-09-2014,Sad,https://open.spotify.com/track/6DAnfSOcjQ1k0pXtIYiZnA
1Jj6MF0xDOMA3Ut2Z368Bx,Time After Time,71,243067,['Cyndi Lauper'],['2BTZIqw0ntH9MvilQ3ewNY'],28-03-2014,Sad,https://open.spotify.com/track/7o9uu2GDtVDr9nsR7ZRN73
3hkC9EHFZNQPXrtl8WPHnX,Agar Tum Saath Ho,71,341055,"['Alka Yagnik', 'Arijit Singh']","['3gBKY0y3dFFVRqicLnVZYz', '4YRxDV8wJFPHPTeXepOstw']",16-10-2015,Sad,https://open.spotify.com/track/3hkC9EHFZNQPXrtl8WPHnX
2IjyFRCRn8x1bEquOM3vxg,Purpose,71,210160,['Justin Bieber'],['1uNFoZAHBGtllmzznpCI3s'],13-11-2015,Sad,https://open.spotify.com/track/2IjyFRCRn8x1bEquOM3vxg
2kSb3wYSOV996xA2NSmpck,Melting,71,208854,['Kali Uchis'],['1U1el3k54VvEUzo3ybLPlM'],04-02-2015,Sad,https://open.spotify.com/track/2kSb3wYSOV996xA2NSmpck
3Ozx6IrGdoQyAworJzvBDE,Sleeping on the Blacktop,71,192480,['Colter Wall'],['3xYXYzm9H3RzyQgBrYwIcx'],02-06-2015,Sad,https://open.spotify.com/track/6fhgO6p9DsTyHqPctyzDkV
5hwh37sTi84MVhCBMWzhGE,Superficial Love,71,207973,['Ruth B.'],['2WzaAvm2bBCf4pEhyuDgCY'],27-11-2015,Sad,https://open.spotify.com/track/5hwh37sTi84MVhCBMWzhGE
4v2yxWNY3WCzB0YS9QJZP4,Byahe,71,249185,['John Roa'],['2U5mF0PZqGu6glnz55yY0y'],30-09-2016,Sad,https://open.spotify.com/track/4v2yxWNY3WCzB0YS9QJZP4
5NijSs5dAwaIybq1GaRTIe,Poison,71,212992,['Brent Faiyaz'],['3tlXnStJ1fFhdScmQeLpuG'],03-08-2016,Sad,https://open.spotify.com/track/5NijSs5dAwaIybq1GaRTIe
3kdlVcMVsSkbsUy8eQcBjI,Let Go,71,248056,"['Ark Patrol', 'Veronika Redd']","['3zaxUd86U92CdZkNa6NUo9', '6kuFWCCvd7bWB1PV0tJMN2']",14-04-2016,Sad,https://open.spotify.com/track/07mdQUH1Cy5j4mTpyG6IOe
0X8oueifkU63CazZUZ1qSA,Know,71,157500,"['DJ Many', 'Donny Osmond']","['1es66fgd1orsO07SSH5VNx', '5ZEAzHE2TzAwUcOj6jMIgf']",26-01-2016,Sad,https://open.spotify.com/track/1JMENGwPBGmXg66Z8Z6waO
432hUIl3ISDeytYW5XBQ5h,Wolves,71,301587,['Kanye West'],['5K4W6rqBFWDnAN6FQUkS6x'],10-06-2016,Sad,https://open.spotify.com/track/432hUIl3ISDeytYW5XBQ5h
1Ci4wASMY4xtKVMeHA6Sd5,through the late night,71,286236,['Travis Scott'],['0Y5tJX1MQlPlqiwlOH1tJY'],16-09-2016,Sad,https://open.spotify.com/track/1Ci4wASMY4xtKVMeHA6Sd5
7woCxOw0jmj65ohlQ3x0tH,controlla,71,108000,['Idealism'],['6YJ4EgQzDfJnIHRbqIHAdD'],30-08-2017,Sad,https://open.spotify.com/track/7woCxOw0jmj65ohlQ3x0tH
2joKSGkqac0LIwYG9Ghrwq,Si Tu Novio Te Deja Sola,71,243560,"['J Balvin', 'Bad Bunny']","['1vyhD5VmyZ7KMfW5gqLgo5', '4q3ewBCX7sLwd24euuV69X']",03-03-2017,Sad,https://open.spotify.com/track/2joKSGkqac0LIwYG9Ghrwq
7A0T4eb6jPhhQp3KQis6ww,Love Is More Depressing Than Depression,71,133277,"['prxz', 'Shiloh Dynasty']","['40HzN0eLAMZk4nTHMk9sUA', '1wxPItEzr7U7rGSMPqZ25r']",21-10-2017,Sad,https://open.spotify.com/track/6x2vJWVX5xaYvkISLVu7Kz
6CdUgvL597jWmW4w8P5kHs,Fine,71,209157,['TAEYEON'],['3qNVuliS40BLgXGxhdBdqu'],28-02-2017,Sad,https://open.spotify.com/track/6CdUgvL597jWmW4w8P5kHs
4yokHrXHSukhHh4byNVlWB,Nose on the Grindstone (OurVinyl Sessions),71,204000,"['Tyler Childers', 'OurVinyl']","['13ZEDW6vyBF12HYcZRr4EV', '4MhBe0d439ToDXCWlT3wae']",30-05-2017,Sad,https://open.spotify.com/track/4a2uqVlpRChHj32EjJLu7G
3oyf4dalm17kzTE8LJDbgR,Lo Que Siento,71,312000,['Cuco'],['2Tglaf8nvDzwSQnpSrjLHP'],25-05-2017,Sad,https://open.spotify.com/track/4CYeId6mLAasOb6o0NCz4Y
0OWZFobGSIW9GrSlQ9C5pc,Marry Me,71,205453,['Thomas Rhett'],['6x2LnllRG5uGarZMsD4iO8'],08-09-2017,Sad,https://open.spotify.com/track/0OWZFobGSIW9GrSlQ9C5pc
05GvwwTLLID738BbKN1ze0,Because You Move Me,71,196375,"['Tinlicker', 'Helsloot']","['5EmEZjq8eHEC6qFnT63Lza', '6dC41opH96WjFwWhhAxBsS']",31-07-2017,Sad,https://open.spotify.com/track/05GvwwTLLID738BbKN1ze0
2UwbhMie1EAYuTZ0QXeMwl,Save Me,71,163202,['XXXTENTACION'],['15UsOTVnJzReFVN1VCnxy4'],25-08-2017,Sad,https://open.spotify.com/track/2UwbhMie1EAYuTZ0QXeMwl
0GVuLQtPXFaL18ijEOqoAa,Tightrope,71,234360,['Michelle Williams'],['2LAqcqAQ8KPTsl1HBgBrqM'],08-12-2017,Sad,https://open.spotify.com/track/0GVuLQtPXFaL18ijEOqoAa
2rXVtoLBHuXcNB5DVfIc9p,Happiness,71,279693,['Rex Orange County'],['7pbDxGE6nQSZVfiFdq9lOL'],26-04-2017,Sad,https://open.spotify.com/track/7aSyG7cskkG3zhfO2JLxq3
58dSdjfEYNSxte1aNVxuNf,Easy,71,314358,['Mac Ayres'],['0fTav4sBLmYOAzKuJw0grL'],11-08-2017,Sad,https://open.spotify.com/track/58dSdjfEYNSxte1aNVxuNf
6ZthdsKjWtiCxnxbhs74vF,Drip or Drown,71,126168,['Gunna'],['2hlmm7s2ICUX0LVIhVFlZQ'],30-11-2017,Sad,https://open.spotify.com/track/6ZthdsKjWtiCxnxbhs74vF
7bMkcxifc4EjIQKw49EC7h,September Song - Guitar Acoustic,71,212153,['JP Cooper'],['4kYGAK2zu9EAomwj3hXkXy'],06-10-2017,Sad,https://open.spotify.com/track/7bMkcxifc4EjIQKw49EC7h
6jweSpMwhhNpfILeZ3kLso,En Donde Esta Tu Amor,71,217429,['Virlan Garcia'],['0vjeBgTzYTwmYoVySJzXGD'],06-10-2017,Sad,https://open.spotify.com/track/6qNrqyOQOgnNDozI8eDRsg
28UP90XhjCovLtieduYr9P,Mi Buen Amor,71,227587,"['Mon Laferte', 'Bunbury']","['4boI7bJtmB1L3b1cuL75Zr', '4uqzzJg3ww5eH7IgGV7DMT']",28-04-2017,Sad,https://open.spotify.com/track/28UP90XhjCovLtieduYr9P
2KCqAdd2ad0hpJc5ySoTE8,Coastline,71,233973,['Hollow Coves'],['7IAFAOtc9kTYNTizhLSWM6'],03-02-2017,Sad,https://open.spotify.com/track/4sDbdBjuYQVdNNB4PiHUPo
2UDoZZSrs3NxlmvFZbffr4,Te Fallé,71,231173,['Christian Nodal'],['0XwVARXT135rw8lyw1EeWP'],25-08-2017,Sad,https://open.spotify.com/track/2UDoZZSrs3NxlmvFZbffr4
2dgrYdgguVZKeCsrVb9XEs,What's the Use?,71,288640,['Mac Miller'],['4LLpKhyESsyAXpc4laK94U'],03-08-2018,Sad,https://open.spotify.com/track/2dgrYdgguVZKeCsrVb9XEs
7DKS0rX27cCEPsK0R6tFWS,Wasted Times,71,220293,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],30-03-2018,Sad,https://open.spotify.com/track/7DKS0rX27cCEPsK0R6tFWS
0WHi11uzahqpEtPGYCW6oQ,If I Killed Someone For You,71,185123,['Alec Benjamin'],['5IH6FPUwQTxPSXurCrcIov'],16-11-2018,Sad,https://open.spotify.com/track/0WHi11uzahqpEtPGYCW6oQ
2O9KgUsmuon6Gycdmagc6t,Princess Bubblegum,71,95709,['ilyTOMMY'],['4XWaILHqySwH1y6LhlYcsb'],30-07-2018,Sad,https://open.spotify.com/track/2BDOJPAGE1W3roL0EsK2g0
7r9kOxiNDnkAg5QKqtyjVk,Rescue,71,215613,['Lauren Daigle'],['40LHVA5BTQp9RxHOQ9JPYj'],07-09-2018,Sad,https://open.spotify.com/track/7r9kOxiNDnkAg5QKqtyjVk
2ktg2oZDyFAX3iY1QNkXl5,Session 32,71,98027,['Summer Walker'],['57LYzLEk2LcFghVwuWbcuS'],05-04-2018,Sad,https://open.spotify.com/track/2ktg2oZDyFAX3iY1QNkXl5
1It1TxBK3xIQAB4xJkPevn,Blue Lights,71,250454,['Jorja Smith'],['1CoZyIx7UvdxT5c8UkMzHd'],08-06-2018,Sad,https://open.spotify.com/track/1It1TxBK3xIQAB4xJkPevn
3YfNhioGntblm6ciPsCwC9,I’ll Keep You Safe,71,140339,"['Vluestar', 'Shiloh Dynasty']","['2FcgwIGEPmPyItFPscscDO', '1wxPItEzr7U7rGSMPqZ25r']",08-05-2018,Sad,https://open.spotify.com/track/72FSEhAkrbLDQtmQZvcFkR
6dFn6my1sHK2bcf23GlHwM,2009,71,347987,['Mac Miller'],['4LLpKhyESsyAXpc4laK94U'],03-08-2018,Sad,https://open.spotify.com/track/6dFn6my1sHK2bcf23GlHwM
7sTtHHrD0zDpmzQzH3zegz,Consequences,71,178467,['Camila Cabello'],['4nDoRrQiYLoBzwC5BhVJzF'],12-01-2018,Sad,https://open.spotify.com/track/7sTtHHrD0zDpmzQzH3zegz
70vdb3Nf9sUaOax5c6phOT,Teenage Mind,71,155205,['Tate McRae'],['45dkTj5sMRSjrmBSBeiHym'],17-08-2018,Sad,https://open.spotify.com/track/1vdjJ55uw3WOuu7ZSyABFP
7EkiMl81fUHVwpItgtzI4r,I'll Kill You (feat. Jhené Aiko),71,179973,"['Summer Walker', 'Jhené Aiko']","['57LYzLEk2LcFghVwuWbcuS', '5ZS223C6JyBfXasXxrRqOk']",04-10-2019,Sad,https://open.spotify.com/track/7EkiMl81fUHVwpItgtzI4r
2qvWsotNWTvRkwCksOnl92,Still Your Best,71,177446,['Giveon'],['4fxd5Ee7UefO4CUXgwJ7IP'],02-10-2020,Sad,https://open.spotify.com/track/6qvtoU0gbkaOcTx6mnVDgV
60mItLdFl6xkYc1sAjlZlf,In This Shirt,71,334987,['The Irrepressibles'],['1v5bOzXbhrQ57qSvRwGA6s'],01-01-2009,Sad,https://open.spotify.com/track/14QX1ckbDIhqetvu5VZ3cP
1Agu4u8a8Qm28zq5JtwaVv,¿A Dónde Vamos A Parar?,71,228920,['Marco Antonio Solís'],['3tJnB0s6c3oXPq1SCCavnd'],01-01-2010,Sad,https://open.spotify.com/track/5NaQl3XQ6ixMGH5hh5wsKe
4VPXFi4vFTtS9wHe6oMQaT,I Can't Fall in Love Without You,71,180640,['Zara Larsson'],['1Xylc3o4UrD53lo9CvFvVg'],17-03-2017,Sad,https://open.spotify.com/track/4VPXFi4vFTtS9wHe6oMQaT
13Rf6RaZT13TW4xLQR3MQr,Poesia Acústica #6: Era uma Vez,71,577819,"['Pineapple StormTv', 'MC Cabelinho', 'Bob do Contra', 'Azzy', 'Filipe Ret', 'Dudu', 'Xamã', 'Orochi', 'Maquiny', 'Salve Malak']","['09U6hmCerKcIJrixubiBjm', '1WQBwwssN6r8DSjUlkyUGW', '4DITWCDQL8b3VZTBYpNDR9', '1uf8uSErmKc3JVtmjVBZ83', '7gJN8W0589FisSYJS17K54', '5Ynf8bbQV9ICbK3vZoPxGF', '5YwzDz4RJfTiMHS4tdR5Lf', '3rfM2cGqF6DB0kUyytMkXx', '0ixIqccVXNU45qPhq3kWex', '7zxFc10N9BP2lg73b8cwZ0']",24-12-2018,Sad,https://open.spotify.com/track/5JC2ezFSbkVi4Js4byzKoj
22t10FTx8y3pC5fjLuKJ8K,Te Esperaba,71,213493,['Carlos Rivera'],['39yVoqm6sYFvvqF1RciUVf'],07-09-2018,Sad,https://open.spotify.com/track/22t10FTx8y3pC5fjLuKJ8K
171PWhxgdrIOgcAiBPO3Gr,The Count (feat. Wiz Khalifa),71,194595,"['Curren$y', 'Harry Fraud', 'Wiz Khalifa']","['6X8WdFjrNhXATMDSs26aCc', '37ASGd4rWpHjuVonnYAN6S', '137W8MRPWKqSmrBGDBFSop']",30-05-2018,Sad,https://open.spotify.com/track/171PWhxgdrIOgcAiBPO3Gr
4VepTqzlmZvNAAjUhdBhOP,En Esta Vida No Se Pudo,71,266000,['El Mimoso Luis Antonio López'],['7AUgYiThuW80zSOwY7Ub2g'],30-11-2018,Sad,https://open.spotify.com/track/2ShoCuFra7W8FEJn9UdhnW
1FBi1YWCAxlRmfuUbMINqO,Runaway,71,192760,['Lil Peep'],['2kCcBybjl3SAtIcwdWpUe3'],09-11-2018,Sad,https://open.spotify.com/track/1FBi1YWCAxlRmfuUbMINqO
1xYBeQ5u8uaJ3oBWktjGyJ,Acurrucar,71,234080,['Ed Maverick'],['3JSSjGYcIkgsrz7892CelT'],02-03-2018,Sad,https://open.spotify.com/track/1xYBeQ5u8uaJ3oBWktjGyJ
03d8S7FBY2kIzhP0E7l4rn,If I Know Me,71,157693,['Morgan Wallen'],['4oUHIQIBe0LHzYfvXNW4QM'],27-04-2018,Sad,https://open.spotify.com/track/7zK4UxuBYdenyXNHJ3U6HA
6LyAwkJsHlW7RQ8S1cYAtM,Overdue (with Travis Scott),71,166093,"['Metro Boomin', 'Travis Scott']","['0iEtIxbK0KxaSlF7G42ZOp', '0Y5tJX1MQlPlqiwlOH1tJY']",06-11-2018,Sad,https://open.spotify.com/track/6LyAwkJsHlW7RQ8S1cYAtM
7M3HuQRRAm1QD4kftmq0bb,Amour plastique,71,227027,['Videoclub'],['3rp4f58JlRHkk8hpdLCer1'],08-09-2018,Sad,https://open.spotify.com/track/269XSeQhDrWEotMALJaACW
78cIbVjU1xn7mbQ9i35avl,i think you're really cool,71,160661,['guardin'],['6zqcGQ6MH6yetBUoquMnL7'],08-05-2018,Sad,https://open.spotify.com/track/78cIbVjU1xn7mbQ9i35avl
1DMEzmAoQIikcL52psptQL,TEST DRIVE,71,179423,['Joji'],['3MZsBdqDrRTJihTHQrO6Dq'],26-10-2018,Sad,https://open.spotify.com/track/3u9RHP8IpKPZh7bKHw83Ci
2is19a6HY7ZdWP654IMhEE,Break My Heart Again,71,238013,['FINNEAS'],['37M5pPGs6V1fchFJSgCguX'],09-02-2018,Sad,https://open.spotify.com/track/7zw6nQHTwml1mVuQDf5V6k
1xdp8tXLTGbPeUSEODP9N7,Kukira Kau Rumah,71,206712,['Amigdala'],['0azPQZGt11gedg5Le9hjC2'],2018,Sad,https://open.spotify.com/track/1xdp8tXLTGbPeUSEODP9N7
3bHZeMMosfnAS633rWpf09,911,71,190000,['Ellise'],['2FovgCfOwN9iqbkCBlKFdT'],12-10-2018,Sad,https://open.spotify.com/track/23KVefoON2iEz1dh940quQ
56pHllZT7QOacB0bP56ofx,Chasing Pavements,71,210507,['Adele'],['4dpARuHxo51G3z768sgnrY'],28-01-2008,Sad,https://open.spotify.com/track/0Z5ok0QLLttAKsujOZYOXf
00nvL9u5K8jEJ6TSxGdtPK,Me Enamoré,71,253830,"['Jay Wheeler', 'DJ Nelson']","['2cPqdH7XMvwaBJEVjheH8g', '2ydZrTy8U3kOMOzx20s3dg']",28-11-2019,Sad,https://open.spotify.com/track/00nvL9u5K8jEJ6TSxGdtPK
7dT9D6117e5DbhnKxDLNW9,Colapso,71,235471,['Kevin Kaarl'],['6OBGbSaBUvQtk9wpQfDbOE'],28-02-2019,Sad,https://open.spotify.com/track/7dT9D6117e5DbhnKxDLNW9
7AjcJrynzHWlawo87kafY2,Amén,71,253634,"['Ricardo Montaner', 'Mau y Ricky', 'Camilo', 'Evaluna Montaner']","['4uoz4FUMvpeyGClFTTDBsD', '2wkoKEfS6dXwThbyTnZWFU', '28gNT5KBp7IjEOQoevXf9N', '52qzWdNUp6ebjcNsvgZSiC']",23-12-2020,Sad,https://open.spotify.com/track/7AjcJrynzHWlawo87kafY2
3a29UVSEIj6x3YcfKs2rdi,El Mismo Aire,71,186256,['Camilo'],['28gNT5KBp7IjEOQoevXf9N'],17-04-2020,Sad,https://open.spotify.com/track/5EbtodsuLbxrFDH6j5avVS
0Uyo3tsKFD735CfP3UmOsP,Que Te Parece,71,183059,"['Matias Juarez', 'Trapzongo']","['0DTBJHXaPCzSHR5aa0ezZf', '2z2643JYOEICXjihraM16g']",12-09-2020,Sad,
2XghxCSGfhpGR2B3ahQXVr,Lento,71,188910,"['Mr Eazi', 'J Balvin']","['4TAoP0f9OuWZUesao43xUW', '1vyhD5VmyZ7KMfW5gqLgo5']",04-12-2020,Sad,https://open.spotify.com/track/2XghxCSGfhpGR2B3ahQXVr
3F5OoUJSVVC1f5PwOxcx0N,RD,71,198387,"['Anuel AA', 'Ozuna']","['2R21vXR83lH98kGeO99Y66', '1i8SpTcr7yvPOmcqrbnVXY']",22-01-2021,Sad,https://open.spotify.com/track/3F5OoUJSVVC1f5PwOxcx0N
7aE5WXu5sFeNRh3Z05wwu4,Wish You Were Here - 2011 Remastered Version,71,334744,['Pink Floyd'],['0k17h0D3J5VfsdmQ1iZtE9'],12-09-1975,Sad,
1EQ8sBQ7Abv9DvNBzhXAcv,Pra Você Guardei O Amor,71,343813,"['Nando Reis', 'Ana Cañas']","['7n1XMwvxPf10t4OX6h6Ufy', '4v1mao101nIWvxzotCSKyz']",01-01-2009,Sad,https://open.spotify.com/track/6ZBcSFnH5j8OPwRNY2pQOg
78ZqE2tjAxbqEGGlvGnQfT,A Whiter Shade of Pale - Original Single Version,71,248947,['Procol Harum'],['0GbqW5TJr7n4is453VOY4C'],03-05-2019,Sad,https://open.spotify.com/track/7DsQgIwg23u9gooCxkRTu3
0D2xguFRqCF0OUqXCkqrpU,Hard Sometimes,71,269493,['Ruel'],['5xkAtLTf309LAGZTbvULBn'],13-09-2019,Sad,https://open.spotify.com/track/0D2xguFRqCF0OUqXCkqrpU
0W6vig3DpP1D3R4w72hdWp,Days Like This,71,149803,['Dermot Kennedy'],['5KNNVgR6LBIABRIomyCwKJ'],06-11-2020,Sad,https://open.spotify.com/track/0W6vig3DpP1D3R4w72hdWp
6A4hgJdwriera4WSUl4moW,Weight On Me,71,157619,"['Sheff G', 'Sleepy Hallow']","['1tG7s7S4sq2eFFW0QZyLbm', '6EPlBSH2RSiettczlz7ihV']",15-05-2020,Sad,https://open.spotify.com/track/6A4hgJdwriera4WSUl4moW
55mzJ0LftLnef8sxAjrMkU,Debo Entender,71,238420,"['Santa Fe Klan', 'Neto Peña', 'Yoss Bones']","['4tm8CEdm4pkQsEh4jIr9Yp', '0U5RYP2HMdGv2GhicLhkOI', '0SmgVe3giVHaJjGmIz8xA4']",12-12-2019,Sad,https://open.spotify.com/track/55mzJ0LftLnef8sxAjrMkU
3V1jBnDI3zCn25ONFiqwN8,Ojitos de Miel,71,239498,['T3R Elemento'],['34nbQa7Hug9DYkRJpfKNFv'],30-10-2020,Sad,https://open.spotify.com/track/3V1jBnDI3zCn25ONFiqwN8
5jSBnH9NyaNP5zdSB3pwgu,Gimme Love,71,214558,['Joji'],['3MZsBdqDrRTJihTHQrO6Dq'],24-09-2020,Sad,https://open.spotify.com/track/0eF8TYM3rYzdS26URcs4U6
1iBljl6IFBU6OkUMJVKMbn,Animal,71,160519,['Sir Chloe'],['6rniTPs9zN26kYnkPdFl1U'],23-10-2020,Sad,https://open.spotify.com/track/2RZWiishrE4Tygv9R7zuZe
18wCJcoFmXZ0jfrFhF6cYS,Mount Everest,71,157477,['Labrinth'],['2feDdbD5araYcm6JhFHHw7'],21-06-2019,Sad,https://open.spotify.com/track/1ZdhOMWyFR8Iv9eylMGYg2
1kAkUHFb7ryeVkVSRD6Nkj,Wish I Was Better,71,140571,"['Kina', 'yaeow']","['4qIVPF0s71ZYW3qzhu5GkF', '4Abe9XH0fplj8dbOddoYgH']",10-04-2020,Sad,https://open.spotify.com/track/1kAkUHFb7ryeVkVSRD6Nkj
0Uon5NsSAkBDx69XYOaQ5P,Stay,71,177153,['Gracie Abrams'],['4tuJ0bMpJh08umKkEXKUI5'],21-11-2019,Sad,https://open.spotify.com/track/0Uon5NsSAkBDx69XYOaQ5P
12M5uqx0ZuwkpLp5rJim1a,Cornelia Street,71,287267,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],23-08-2019,Sad,https://open.spotify.com/track/12M5uqx0ZuwkpLp5rJim1a
0O7O4sssbFxoNoB4QRGra1,飞鸟和蝉,71,296007,['Ren Ran'],['6f4srX54JFrLNK4aTJe2Sc'],03-07-2020,Sad,https://open.spotify.com/track/4lhbajK3dvUcJ0UNEeCdMn
034KyQEk7IhbLtniVhBErj,17,71,160737,['Pink Sweat$'],['1W7FNibLa0O0b572tB2w7t'],28-02-2020,Sad,https://open.spotify.com/track/034KyQEk7IhbLtniVhBErj
6700Z4Izi8EbB6JNthU6Ma,Hold Me While You Wait,71,205687,['Lewis Capaldi'],['4GNC7GD6oZMSxPGyXy4MNB'],03-05-2019,Sad,https://open.spotify.com/track/60iSKGrGazRzICtMjADNSM
0nGOQOcurYXEWKcWi2ZrQo,Golpe Trocado,71,121846,['Mc Frog'],['5xKesKsXI1jv2TorLOnbbm'],27-11-2020,Sad,https://open.spotify.com/track/0nGOQOcurYXEWKcWi2ZrQo
0jagsVVkxwxhmTIicnOaon,Lo Vas A Olvidar (with ROSALÍA),71,203464,"['Billie Eilish', 'ROSALÍA']","['6qqNVTkY8uBg9cP3Jd7DAH', '7ltDVBr6mKbRvohxheJ9h1']",21-01-2021,Sad,https://open.spotify.com/track/0psS4i5YooJrXfDnGvWRLi
3RIgHHpnFKj5Rni1shokDj,Norman fucking Rockwell,71,248934,['Lana Del Rey'],['00FQb4jTyendYWaN8pK0wa'],30-08-2019,Sad,https://open.spotify.com/track/3RIgHHpnFKj5Rni1shokDj
3PEwQ1uaMwg0ehoTeVm7Yq,No Idea - Dj Purpberry Chopped and Screwed,71,195573,['Don Toliver'],['4Gso3d4CscCijv0lmajZWs'],28-05-2019,Sad,https://open.spotify.com/track/3PEwQ1uaMwg0ehoTeVm7Yq
54flyrjcdnQdco7300avMJ,We Will Rock You - Remastered,71,122067,['Queen'],['1dfeR4HaWDbWqFHLkxsg1d'],28-10-1977,Sad,https://open.spotify.com/track/4pbJqGIASGPr0ZpGpnWkDn
3K07bGe8iljQ3mOKArHLDo,Starting Over,71,240413,['Chris Stapleton'],['4YLtscXsxbVgi031ovDDdh'],13-11-2020,Sad,https://open.spotify.com/track/3K07bGe8iljQ3mOKArHLDo
3DA4SE262k6rdEtlHteNyq,Die From A Broken Heart,71,188320,['Maddie & Tae'],['34bhyY8jfKez7uKakMfy4y'],10-04-2020,Sad,https://open.spotify.com/track/3DA4SE262k6rdEtlHteNyq
5SspaMrPfWyRCS0GpjIxa6,Good Example (with Andy Grammer),71,149053,"['R3HAB', 'Andy Grammer']","['6cEuCEZu7PAE9ZSzLLc2oQ', '2oX42qP5ineK3hrhBECLmj']",27-03-2020,Sad,https://open.spotify.com/track/2XJHwzfeD0248lPPhUJNuo
1j5oDtBWVtNoVHMi2n6Fkz,Day & Night,71,260600,['Jung Seung Hwan'],['7l8rOFwZFQ3G0sgZ7gjGng'],18-10-2020,Sad,https://open.spotify.com/track/0JlYPewyE0Cs5rkUCsWqgy
5vPO5ouEv8iedKWxzmSv7b,Lose,71,256001,['NIKI'],['2kxP07DLgs4xlWz8YHlvfh'],10-09-2020,Sad,https://open.spotify.com/track/530l1XggFTVKZIM3khE10r
4qCDHuechGyj2a9DokVbAr,No Me Renta,71,136016,['EZVIT 810'],['20taoPw3DvVajnkUySMckx'],05-01-2021,Sad,https://open.spotify.com/track/4qCDHuechGyj2a9DokVbAr
6Nr40AS5eNsfFjpMrisCY3,Te Olvidaste,71,187520,"['C. Tangana', 'Omar Apollo']","['5TYxZTjIPqKM8K8NuP9woO', '5FxD8fkQZ6KcsSYupDVoSO']",26-02-2021,Sad,https://open.spotify.com/track/6Nr40AS5eNsfFjpMrisCY3
6RUr6r5OexrMOYDtgu1QtS,Comerte Entera,71,174480,"['C. Tangana', 'Toquinho']","['5TYxZTjIPqKM8K8NuP9woO', '7rPqFVgJYARiFsLDlN6W6y']",26-02-2021,Sad,https://open.spotify.com/track/6RUr6r5OexrMOYDtgu1QtS
3UtxLgkmTZZkPr6scOEglC,Uzak Ol,71,177502,['Diyar Pala'],['23Q5T7JtqekFJMbC0XKxnh'],04-09-2020,Sad,https://open.spotify.com/track/0UaH3njCgwZCHqJum5LWhC
6ab3CQvDlAVttThZucwGQ1,Angela,71,236000,['Hatik'],['05hirnMeVIzCrcUxbrysZU'],30-08-2019,Sad,https://open.spotify.com/track/6XWK64p3Aw3MLOYOgy4h0P
0Z8DRG0HgZJ1bIhCQqyzPo,Cœur noir,71,179555,['Eva'],['5nH2klYTzn8CNvUv1GOGQO'],25-02-2021,Sad,https://open.spotify.com/track/0Z8DRG0HgZJ1bIhCQqyzPo
0pFjYM7JdNJhjuooMgesks,Concedimi,71,189320,['Matteo Romano'],['5Imsy0ZXNi7uWLJpP5dZ8b'],17-11-2020,Sad,https://open.spotify.com/track/5v4HwZG7b30ORymByjjqY8
7AKMq2HTg8FQs9LE0v9uoy,Estate,71,186148,['Will'],['7qIrqNF6i1kRLkGLgGXuZq'],17-12-2020,Sad,https://open.spotify.com/track/1QPuUxd2UjAuY2WxdvO2UO
2rU4f8Ou8hZLPkyeZK2a9H,ORA,71,180895,['AIELLO'],['5bxbPQo0VkFgZKemF0YKb4'],03-03-2021,Sad,https://open.spotify.com/track/6i5wWtpeDVUBBMDpnYiWr5
0gOz9JUXsaKVzLTSmFDtdo,A Soulmate Who Wasn’t Meant to Be,71,316556,['Jess Benko'],['6U53xCCVXmyimAgsBjCS8P'],19-07-2019,Sad,https://open.spotify.com/track/0gOz9JUXsaKVzLTSmFDtdo
1MONUudxAjEk76FJvzGhuD,Like You Do,71,240294,['Joji'],['3MZsBdqDrRTJihTHQrO6Dq'],25-09-2020,Sad,https://open.spotify.com/track/4vgU9MGJwhgBEtlO8mMN49
1sTtlEZeVeeEnxEztJNkYN,emily,71,233747,"['Jeremy Zucker', 'Chelsea Cutler']","['3gIRvgZssIb9aiirIg0nI3', '5JMLG56F1X5mFmWNmS0iAp']",05-02-2021,Sad,https://open.spotify.com/track/1sTtlEZeVeeEnxEztJNkYN
